Date,Open,High,Low,Close,Adj Close,Volume
2020-01-27,111.500000,111.500000,111.480003,111.480003,111.480003,994
2020-01-28,111.540001,111.540001,111.540001,111.540001,111.540001,690
2020-01-29,111.519997,111.519997,111.519997,111.519997,111.519997,369
2020-01-30,111.599998,111.599998,111.599998,111.599998,111.599998,225
2020-01-31,111.580002,111.620003,111.580002,111.620003,111.620003,2000
2020-02-03,111.680000,111.680000,111.680000,111.680000,111.680000,849
2020-02-04,111.580002,111.580002,111.580002,111.580002,111.580002,0
2020-02-05,111.519997,111.540001,111.519997,111.540001,111.540001,264
2020-02-06,111.500000,111.500000,111.500000,111.500000,111.500000,650
2020-02-07,111.540001,111.540001,111.540001,111.540001,111.540001,645
2020-02-10,111.639999,111.639999,111.599998,111.639999,111.639999,1066
2020-02-11,111.559998,111.559998,111.559998,111.559998,111.559998,2500
2020-02-12,111.519997,111.559998,111.519997,111.559998,111.559998,10643
2020-02-13,111.559998,111.559998,111.559998,111.559998,111.559998,0
2020-02-14,111.599998,111.599998,111.559998,111.580002,111.580002,336
2020-02-17,111.620003,111.620003,111.620003,111.620003,111.620003,56
2020-02-18,111.620003,111.620003,111.620003,111.620003,111.620003,141
2020-02-19,111.620003,111.620003,111.620003,111.620003,111.620003,345
2020-02-20,111.639999,111.660004,111.639999,111.660004,111.660004,1030
2020-02-21,111.720001,111.720001,111.720001,111.720001,111.720001,349
2020-02-24,111.900002,112.000000,111.900002,112.000000,112.000000,9086
2020-02-25,112.059998,112.059998,112.059998,112.059998,112.059998,0
2020-02-26,112.120003,112.120003,112.059998,112.059998,112.059998,263
2020-02-27,112.260002,112.260002,112.260002,112.260002,112.260002,0
2020-02-28,112.580002,112.580002,112.580002,112.580002,112.580002,0
2020-03-02,112.860001,112.860001,112.860001,112.860001,112.860001,17
2020-03-03,112.739998,112.760002,112.680000,112.760002,112.760002,697
2020-03-04,113.199997,113.239998,113.120003,113.239998,113.239998,12958
2020-03-05,113.220001,113.320000,113.220001,113.300003,113.300003,696
