RSSD9001,RSSD9017,RSSD9999,RCFD2170
716655,PARK STATE BANK,03/31/2022,0.0
716833,MARQUETTE BANK,03/31/2022,0.0
716851,COMMUNITY BANK OF RAYMORE,03/31/2022,0.0
716954,CITIZENS FIRST BANK,03/31/2022,0.0
717232,PEOPLES BANK OF GRACEVILLE,03/31/2022,0.0
717670,SYSTEMATIC SAVINGS BANK,03/31/2022,0.0
717737,CITIZENS NATIONAL BANK,03/31/2022,0.0
717924,SOUTHERN BANK AND TRUST COMPANY,03/31/2022,0.0
718145,FIRST SECURITY BANK,03/31/2022,0.0
718275,BANK OF THE FEDERATED STATES OF MICRONESIA,03/31/2022,0.0
718538,"GRANT COUNTY BANK, THE",03/31/2022,0.0
719030,"FIRST NATIONAL BANK OF PETERSTOWN, THE",03/31/2022,0.0
719610,"FIRST NATIONAL BANK OF MANCHESTER, THE",03/31/2022,0.0
719656,"CALLAWAY BANK, THE",03/31/2022,0.0
719964,FIRST STATE BANK,03/31/2022,0.0
720157,MARSHALL COUNTY STATE BANK,03/31/2022,0.0
720344,BANK OF CLARKSON,03/31/2022,0.0
720746,"BRADFORD NATIONAL BANK OF GREENVILLE, THE",03/31/2022,0.0
720858,MCINTOSH COUNTY BANK,03/31/2022,0.0
721350,BANKNORTH,03/31/2022,0.0
721752,"FARMERS & MERCHANTS STATE BANK OF NEW YORK MILLS, INCORPORATED",03/31/2022,0.0
721949,"FIRST & FARMERS NATIONAL BANK, INC.",03/31/2022,0.0
722227,MOVEMENT BANK,03/31/2022,0.0
722432,"BANK OF ROMNEY, THE",03/31/2022,0.0
722544,NATIONAL EXCHANGE BANK AND TRUST,03/31/2022,0.0
722777,"SANTANDER BANK, NATIONAL ASSOCIATION",03/31/2022,95903970.0
722816,SOLVAY BANK,03/31/2022,0.0
723112,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",03/31/2022,210152524.0
723158,STATE BANK OF FAIRMONT,03/31/2022,0.0
723550,"HAMILTON BANK, THE",03/31/2022,0.0
723653,WESTERN BANK,03/31/2022,0.0
723756,PEOPLES BANK,03/31/2022,0.0
723868,PEARLAND STATE BANK,03/31/2022,0.0
724230,SIMPLYBANK.,03/31/2022,0.0
724548,DIXON BANK,03/31/2022,0.0
724744,GNB BANK,03/31/2022,0.0
724904,"HOME LOAN INVESTMENT BANK, F.S.B.",03/31/2022,0.0
724940,FARMERS & MERCHANTS BANK OF HUTSONVILLE,03/31/2022,0.0
725077,OSB COMMUNITY BANK,03/31/2022,0.0
725732,BRADESCO BAC FLORIDA BANK,03/31/2022,2907288.0
725741,HOLMES COUNTY BANK,03/31/2022,0.0
726458,"FIRST NATIONAL BANK OF OSAKIS, THE",03/31/2022,0.0
726953,UNITED TEXAS BANK,03/31/2022,0.0
727174,GUARDIAN SAVINGS BANK,03/31/2022,0.0
728948,"MIDSTATES BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
728957,FARMERS AND MERCHANTS STATE BANK OF PIERZ,03/31/2022,0.0
729011,"COMMUNITY BANK, THE",03/31/2022,0.0
729057,PINE RIVER STATE BANK,03/31/2022,0.0
729178,"CYPRESS BANK, SSB",03/31/2022,0.0
729310,PATHFINDER BANK,03/31/2022,0.0
729459,PINE ISLAND BANK,03/31/2022,0.0
729570,MUTUAL SAVINGS BANK,03/31/2022,0.0
729842,BANK OF WOLCOTT,03/31/2022,0.0
729945,CITIZENS BANK AND TRUST COMPANY,03/31/2022,0.0
730745,CITIZENS SAVINGS BANK,03/31/2022,0.0
731050,YORK STATE BANK,03/31/2022,0.0
731247,HILLS BANK AND TRUST COMPANY,03/31/2022,0.0
731957,"FIRST NATIONAL BANK OF PROCTOR, THE",03/31/2022,0.0
732178,GRAND SAVINGS BANK,03/31/2022,0.0
732253,CITIZENS PROGRESSIVE BANK,03/31/2022,0.0
732637,WHITESVILLE STATE BANK,03/31/2022,0.0
732758,BANKERS' BANK OF THE WEST,03/31/2022,0.0
732918,JERSEY SHORE STATE BANK,03/31/2022,0.0
732954,CARMINE STATE BANK,03/31/2022,0.0
733054,INDUSTRY STATE BANK,03/31/2022,0.0
733540,GATEWAY BANK,03/31/2022,0.0
733559,GREAT PLAINS STATE BANK,03/31/2022,0.0
733661,HATCH BANK,03/31/2022,0.0
733755,JONESBURG STATE BANK,03/31/2022,0.0
733951,"CITIZENS STATE BANK AND TRUST CO., ELLSWORTH, KANSAS",03/31/2022,0.0
734248,IOWA STATE BANK,03/31/2022,0.0
734350,GIBSLAND BANK & TRUST COMPANY,03/31/2022,0.0
734538,FIRST NATIONAL BANKERS BANK,03/31/2022,0.0
734613,"BANK OF LANDISBURG, THE",03/31/2022,0.0
735049,FREELAND STATE BANK,03/31/2022,0.0
735067,"TEXAS REPUBLIC BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
735414,"FIRST NATIONAL BANK OF BLANCHESTER, THE",03/31/2022,0.0
735441,AMERICAN STATE BANK,03/31/2022,0.0
735973,SCOTTSBURG BUILDING AND LOAN ASSOCIATION,03/31/2022,0.0
736158,"POTTER STATE BANK OF POTTER, THE",03/31/2022,0.0
736206,CAMBRIDGE TRUST COMPANY,03/31/2022,0.0
736550,"UNION STATE BANK OF EVEREST, THE",03/31/2022,0.0
736662,"FIRST STATE BANK, THE",03/31/2022,0.0
737548,BANKIOWA,03/31/2022,0.0
738013,"CITIZENS NATIONAL BANK OF BLUFFTON, THE",03/31/2022,0.0
738040,UNITED BANK OF IOWA,03/31/2022,0.0
738143,PROSPECT BANK,03/31/2022,0.0
738255,TOWN & COUNTRY BANK,03/31/2022,0.0
738303,EAST CAMBRIDGE SAVINGS BANK,03/31/2022,0.0
738657,"CITY STATE BANK, THE",03/31/2022,0.0
738769,COMMUNITY NATIONAL BANK & TRUST OF TEXAS,03/31/2022,0.0
739346,ATKINS SAVINGS BANK & TRUST,03/31/2022,0.0
739355,TEXAS NATIONAL BANK OF JACKSONVILLE,03/31/2022,0.0
739560,FREMONT BANK,03/31/2022,0.0
739832,"FISHER NATIONAL BANK, THE",03/31/2022,0.0
740249,FIRST WHITNEY BANK AND TRUST,03/31/2022,0.0
741068,FIDELITY BANK OF TEXAS,03/31/2022,0.0
741152,JUNCTION NATIONAL BANK,03/31/2022,0.0
741330,F&M BANK,03/31/2022,0.0
741358,PEOPLES STATE BANK,03/31/2022,0.0
741648,SECURITY BANK,03/31/2022,0.0
741844,FARMERS SAVINGS BANK,03/31/2022,0.0
741956,"MER ROUGE STATE BANK, THE",03/31/2022,0.0
741974,FIRST FEDERAL SAVINGS BANK OF KENTUCKY,03/31/2022,0.0
742056,CASTROVILLE STATE BANK,03/31/2022,0.0
742542,FIRST COMMUNITY BANK,03/31/2022,0.0
742636,MISSISSIPPI RIVER BANK,03/31/2022,0.0
742944,FORTE BANK,03/31/2022,0.0
743679,RELIANCE SAVINGS BANK,03/31/2022,0.0
743950,FARMERS BANK OF LOHMAN,03/31/2022,0.0
744854,CITIZENS BANK,03/31/2022,0.0
745150,GORHAM STATE BANK,03/31/2022,0.0
745347,BOONE BANK & TRUST CO.,03/31/2022,0.0
746157,SENTRY BANK,03/31/2022,0.0
746429,TOUCHSTONE BANK,03/31/2022,0.0
746755,BANK OF HAYS,03/31/2022,0.0
746942,UNION STATE BANK,03/31/2022,0.0
746979,SPRATT SAVINGS BANK,03/31/2022,0.0
747051,HOMEPRIDE BANK,03/31/2022,0.0
747257,"HALSTEAD BANK, THE",03/31/2022,0.0
748254,BANKCHEROKEE,03/31/2022,0.0
748357,CHAPPELL HILL BANK,03/31/2022,0.0
748441,WARREN BANK AND TRUST COMPANY,03/31/2022,0.0
748964,TEXAS STATE BANK,03/31/2022,0.0
749242,RENASANT BANK,03/31/2022,0.0
749635,AUBURNBANK,03/31/2022,0.0
749840,FARMERS STATE BANK,03/31/2022,0.0
749943,RARITAN STATE BANK,03/31/2022,0.0
750051,NORTH STAR BANK,03/31/2022,0.0
750127,"PEOPLES BANK, THE",03/31/2022,0.0
750341,HIGHPOINT COMMUNITY BANK,03/31/2022,0.0
750444,STATE BANK OF BUSSEY,03/31/2022,0.0
750846,SECURITY STATE BANK,03/31/2022,0.0
751254,PROGROWTH BANK,03/31/2022,0.0
751656,FRANDSEN BANK & TRUST,03/31/2022,0.0
751852,CENTRAL BANK OF KANSAS CITY,03/31/2022,0.0
752644,MECHANICS BANK,03/31/2022,0.0
752831,BANK OF MADISON,03/31/2022,0.0
753052,MONTROSE SAVINGS BANK,03/31/2022,0.0
753324,BANK OF CLARKE COUNTY,03/31/2022,0.0
753641,HURON STATE BANK,03/31/2022,0.0
753856,"DONLEY COUNTY STATE BANK, THE",03/31/2022,0.0
754068,"C3BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
754246,LOGAN STATE BANK,03/31/2022,0.0
754536,VERMILION BANK & TRUST COMPANY,03/31/2022,0.0
754826,VINTON COUNTY NATIONAL BANK,03/31/2022,0.0
754853,"FIRST NATIONAL BANK OF HUTCHINSON, THE",03/31/2022,0.0
754929,"NATIONAL BANK OF BLACKSBURG, THE",03/31/2022,0.0
755252,CROSS KEYS BANK,03/31/2022,0.0
755421,"BLUE GRASS VALLEY BANK, THE",03/31/2022,0.0
755458,FORESIGHT BANK,03/31/2022,0.0
756343,MALVERN BANK,03/31/2022,0.0
756848,COMMUNITY FIRST BANK,03/31/2022,0.0
757377,LIBERTY BANK FOR SAVINGS,03/31/2022,0.0
757452,FARMERS STATE BANK,03/31/2022,0.0
757779,MCS BANK,03/31/2022,0.0
758703,CAMBRIDGE SAVINGS BANK,03/31/2022,0.0
758842,CITIZENS SAVINGS BANK,03/31/2022,0.0
758851,FIRST BANK OF THE LAKE,03/31/2022,0.0
759045,FIRST EAGLE BANK,03/31/2022,0.0
759625,BANK OF BOTETOURT,03/31/2022,0.0
760210,"FARMERS AND MERCHANTS BANK, THE",03/31/2022,0.0
760331,BRANNEN BANK,03/31/2022,0.0
760340,NATIONAL BANK OF ST. ANNE,03/31/2022,0.0
760434,IPAVA STATE BANK,03/31/2022,0.0
760649,AUDUBON STATE BANK,03/31/2022,0.0
760854,SOUTHWEST MISSOURI BANK,03/31/2022,0.0
760939,FIRST BANK OF PIKE,03/31/2022,0.0
760957,"FIRST STATE BANK OF ROSEMOUNT, THE",03/31/2022,0.0
761244,BELGRADE STATE BANK,03/31/2022,0.0
761459,PINE COUNTRY BANK,03/31/2022,0.0
761543,OHNWARD BANK & TRUST,03/31/2022,0.0
761806,"WEBSTER BANK, NATIONAL ASSOCIATION",03/31/2022,65014259.0
761833,COMMUNITY BANK & TRUST - WEST GEORGIA,03/31/2022,0.0
761851,FIRST INDEPENDENT BANK,03/31/2022,0.0
761954,COLEMAN COUNTY STATE BANK,03/31/2022,0.0
762045,STATE SAVINGS BANK,03/31/2022,0.0
762447,"FIRST MID BANK & TRUST, NATIONAL ASSOCIATION",03/31/2022,0.0
762474,"FIDELITY BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
762773,ABACUS FEDERAL SAVINGS BANK,03/31/2022,0.0
763211,BANK OF HINDMAN,03/31/2022,0.0
763677,SECURITY FEDERAL BANK,03/31/2022,0.0
763930,FARMERS & MERCHANTS BANK,03/31/2022,0.0
764030,AMERIS BANK,03/31/2022,0.0
764058,HIGHLAND BANK,03/31/2022,0.0
764067,"AMERICAN NATIONAL BANK OF MOUNT PLEASANT, THE",03/31/2022,0.0
764142,FEDERATION BANK,03/31/2022,0.0
764151,LOVELADY STATE BANK,03/31/2022,0.0
764816,CITIZENS GUARANTY BANK,03/31/2022,0.0
765318,CITIZENS BANK & TRUST CO. OF JACKSON,03/31/2022,0.0
765354,BANK OF CROCKER,03/31/2022,0.0
765505,WEBSTER FIVE CENTS SAVINGS BANK,03/31/2022,0.0
765662,MUENSTER STATE BANK,03/31/2022,0.0
765877,HOME SAVINGS BANK,03/31/2022,0.0
766052,COMMUNITY BANK OF EL DORADO SPRINGS,03/31/2022,0.0
766164,"TBK BANK, SSB",03/31/2022,0.0
767040,LEGACY BANK,03/31/2022,0.0
767152,"FIRST NATIONAL BANK IN COOPER, THE",03/31/2022,0.0
767246,CHESTERFIELD STATE BANK,03/31/2022,0.0
767255,LAMAR BANK AND TRUST COMPANY,03/31/2022,0.0
767554,"CITIZENS BANK & TRUST COMPANY OF VIVIAN, LOUISIANA",03/31/2022,0.0
767572,TUCUMCARI FEDERAL SAVINGS & LOAN ASSOCIATION,03/31/2022,0.0
767611,BANK OF RICHMONDVILLE,03/31/2022,0.0
767732,SOUTH GEORGIA BANKING COMPANY,03/31/2022,0.0
767974,CFBANK NATIONAL ASSOCIATION,03/31/2022,0.0
768074,FIRST FINANCIAL NORTHWEST BANK,03/31/2022,0.0
768458,COMMUNITY 1ST BANK LAS VEGAS,03/31/2022,0.0
768476,RAYMOND FEDERAL BANK,03/31/2022,0.0
768953,"BANK OF TIOGA, THE",03/31/2022,0.0
769156,FIRST STATE BANK OF SAUK CENTRE,03/31/2022,0.0
769334,EXCHANGE STATE BANK,03/31/2022,0.0
770451,FARMERS & MERCHANTS STATE BANK OF SPRINGFIELD,03/31/2022,0.0
770545,MIDDLETOWN STATE BANK,03/31/2022,0.0
770639,HOMETOWN NATIONAL BANK,03/31/2022,0.0
770657,"NODAWAY VALLEY BANK, THE",03/31/2022,0.0
770853,FIRST MIDWEST BANK OF DEXTER,03/31/2022,0.0
771047,CITIZENS STATE BANK OF MILFORD,03/31/2022,0.0
771140,DIETERICH BANK,03/31/2022,0.0
771458,FIRST AMERICAN BANK,03/31/2022,0.0
771609,BAYCOAST BANK,03/31/2022,0.0
771748,CHELSEA SAVINGS BANK,03/31/2022,0.0
771878,FIRST FEDERAL SAVINGS BANK,03/31/2022,0.0
772008,SOUTH SHORE BANK,03/31/2022,0.0
772446,"COMERICA BANK & TRUST, NATIONAL ASSOCIATION",03/31/2022,0.0
772754,METZ BANKING COMPANY,03/31/2022,0.0
773032,FARMERS STATE BANK,03/31/2022,0.0
773171,MID-CENTRAL NATIONAL BANK,03/31/2022,0.0
773247,MIDLAND STATES BANK,03/31/2022,0.0
773443,"CLINTON NATIONAL BANK, THE",03/31/2022,0.0
773470,"MALAGA BANK, FSB",03/31/2022,0.0
773742,CITIZENS NATIONAL BANK OF CHEBOYGAN,03/31/2022,0.0
774132,VOLUNTEER STATE BANK,03/31/2022,0.0
774235,"CITIZENS NATIONAL BANK OF QUITMAN, THE",03/31/2022,0.0
774253,NORTHERN STATE BANK OF VIRGINIA,03/31/2022,0.0
774262,"COMMUNITYBANK OF TEXAS, NATIONAL ASSOCIATION",03/31/2022,0.0
774347,FARMERS SAVINGS BANK,03/31/2022,0.0
775054,"EASTERN COLORADO BANK, THE",03/31/2022,0.0
775241,COMMUNITY NATIONAL BANK IN MONMOUTH,03/31/2022,0.0
775456,NATIONAL BANK OF COMMERCE,03/31/2022,0.0
775773,NORTH SHORE TRUST AND SAVINGS,03/31/2022,0.0
776369,FIRST STATE BANK OF ODEM,03/31/2022,0.0
776547,"MEADE COUNTY BANK, INC.",03/31/2022,0.0
777254,HERITAGE BANK MINNESOTA,03/31/2022,0.0
777366,BANK OF THE ORIENT,03/31/2022,868215.0
777441,FLORA BANK & TRUST,03/31/2022,0.0
777870,ALTOONA FIRST SAVINGS BANK,03/31/2022,0.0
778738,CITIZENS BANK,03/31/2022,0.0
779016,MIFFLINBURG BANK AND TRUST COMPANY,03/31/2022,0.0
779351,"MERCHANTS BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
779360,COMMUNITY BANK,03/31/2022,0.0
779641,"PORT AUSTIN STATE BANK, THE",03/31/2022,0.0
779650,CHIPPEWA VALLEY BANK,03/31/2022,0.0
779968,STATE BANK OF INDIA (CALIFORNIA),03/31/2022,0.0
780049,BANK OF KILMICHAEL,03/31/2022,0.0
780218,"UNION BANK COMPANY, THE",03/31/2022,0.0
780263,OZONA BANK,03/31/2022,0.0
780722,HEBRON SAVINGS BANK,03/31/2022,0.0
780955,WAUMANDEE STATE BANK,03/31/2022,0.0
782016,BANK OF MAYSVILLE,03/31/2022,0.0
782306,BROOKLINE BANK,03/31/2022,0.0
782548,CLINTON BANK,03/31/2022,0.0
783161,FIRST NORTHERN BANK OF DIXON,03/31/2022,0.0
783246,GRINNELL STATE BANK,03/31/2022,0.0
783349,STATE BANK OF NAUVOO,03/31/2022,0.0
783648,CENTIER BANK,03/31/2022,0.0
783844,CITIZENS BANK,03/31/2022,0.0
783910,NORTH VALLEY BANK,03/31/2022,0.0
784159,PEOPLES COMMUNITY BANK,03/31/2022,0.0
784430,"MERCHANTS & CITIZENS BANK, THE",03/31/2022,0.0
785147,"FARMERS NATIONAL BANK OF DANVILLE, THE",03/31/2022,0.0
785473,FIRST SAVINGS BANK,03/31/2022,0.0
785857,JAMES POLK STONE COMMUNITY BANK,03/31/2022,0.0
785923,LCNB NATIONAL BANK,03/31/2022,0.0
785950,LEGACY BANK,03/31/2022,0.0
786210,"TRADITIONAL BANK, INC.",03/31/2022,0.0
786256,"STATE BANK, THE",03/31/2022,0.0
786340,FIRST AMERICAN NATIONAL BANK,03/31/2022,0.0
786555,PEOPLES STATE BANK OF PLAINVIEW,03/31/2022,0.0
786612,MID PENN BANK,03/31/2022,0.0
786733,JEFFERSON SECURITY BANK,03/31/2022,0.0
786948,FIRST BANK HAMPTON,03/31/2022,0.0
787141,EXCHANGE STATE BANK,03/31/2022,0.0
787459,PRINSBANK,03/31/2022,0.0
787842,FIRST IOWA STATE BANK,03/31/2022,0.0
788559,FARMERS AND DROVERS BANK,03/31/2022,0.0
788652,WOODLAND BANK,03/31/2022,0.0
788773,HOMETOWN BANK,03/31/2022,0.0
789051,NINNESCAH VALLEY BANK,03/31/2022,0.0
790150,BANK OF IBERIA,03/31/2022,0.0
790271,WASHINGTON SAVINGS BANK,03/31/2022,0.0
790543,COMMUNITY STATE BANK,03/31/2022,0.0
790703,LEE BANK,03/31/2022,0.0
790918,FIRST KEYSTONE COMMUNITY BANK,03/31/2022,0.0
791072,INTERSTATE BANK,03/31/2022,0.0
791353,BANKWEST,03/31/2022,0.0
791821,"NATIONAL CAPITAL BANK OF WASHINGTON, THE",03/31/2022,0.0
791942,NEKOOSA PORT EDWARDS STATE BANK,03/31/2022,0.0
792453,STATE BANK OF DOWNS,03/31/2022,0.0
792640,STATE SAVINGS BANK,03/31/2022,0.0
792659,NATIONAL BANK & TRUST,03/31/2022,0.0
794149,COMMERCIAL NATIONAL BANK OF TEXARKANA,03/31/2022,0.0
794336,FIRST NATIONAL BANK OF SOUTH MIAMI,03/31/2022,0.0
794345,BLUE GRASS SAVINGS BANK,03/31/2022,0.0
794475,EUREKA HOMESTEAD,03/31/2022,0.0
794653,"FIRST NATIONAL BANK AT SAINT JAMES, THE",03/31/2022,0.0
795249,FIRST STATE BANK,03/31/2022,0.0
795548,CITIZENS STATE BANK,03/31/2022,0.0
795959,KENNETT TRUST BANK,03/31/2022,0.0
795968,BANK OF HAWAII,03/31/2022,22970687.0
796152,FIRST STATE BANK,03/31/2022,0.0
796451,BANK OF KIRKSVILLE,03/31/2022,0.0
796572,HOME FEDERAL SAVINGS BANK,03/31/2022,0.0
796657,"LYON COUNTY STATE BANK, THE",03/31/2022,0.0
797140,"BANK OF NEW GLARUS, THE",03/31/2022,0.0
797775,BLUE FOUNDRY BANK,03/31/2022,0.0
798512,"FIRST NATIONAL BANK OF BROOKSVILLE, THE",03/31/2022,0.0
799359,RED ROCK BANK,03/31/2022,0.0
799751,MINNESOTA NATIONAL BANK,03/31/2022,0.0
799854,"CITY NATIONAL BANK OF COLORADO CITY, THE",03/31/2022,0.0
799939,HARTSBURG STATE BANK,03/31/2022,0.0
799948,"FIRST NATIONAL BANK OF LAWRENCE COUNTY AT WALNUT RIDGE, THE",03/31/2022,0.0
800134,"HARVARD STATE BANK, THE",03/31/2022,0.0
800442,BANK OF WINONA,03/31/2022,0.0
800479,"TARBORO SAVINGS BANK, SSB",03/31/2022,0.0
800657,"BREMER BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
800853,CENTINEL BANK OF TAOS,03/31/2022,0.0
801047,FIRST STATE BANK,03/31/2022,0.0
801056,"FARMERS STATE BANK, THE",03/31/2022,0.0
801654,"FIRST STATE BANK, THE",03/31/2022,0.0
802866,SILICON VALLEY BANK,03/31/2022,217804000.0
803256,TRIUMPH STATE BANK,03/31/2022,0.0
803265,ROBERT LEE STATE BANK,03/31/2022,0.0
803649,GREEN BELT BANK & TRUST,03/31/2022,0.0
803658,FARMERS STATE BANK OF TRIMONT,03/31/2022,0.0
803957,KODABANK,03/31/2022,0.0
804150,VERGAS STATE BANK,03/31/2022,0.0
804338,FIRST BANK OF HIGHLAND PARK,03/31/2022,0.0
804374,HOME FEDERAL BANK,03/31/2022,0.0
804422,"FARMERS AND MERCHANTS BANK OF CRAIG COUNTY, THE",03/31/2022,0.0
804860,CITIZENS STATE BANK,03/31/2022,0.0
804963,BANK OF THE WEST,03/31/2022,94621856.0
805045,EXCHANGE STATE BANK,03/31/2022,0.0
805250,FNB BANK,03/31/2022,0.0
805335,BANK OF MONTICELLO,03/31/2022,0.0
805755,FIRST NATIONAL BANK NORTH,03/31/2022,0.0
805876,PENNCREST BANK,03/31/2022,0.0
806220,SANDHILLS BANK,03/31/2022,0.0
806846,BANK FIVE NINE,03/31/2022,0.0
806958,MIDWEST BANK,03/31/2022,0.0
807348,BRISTOL MORGAN BANK,03/31/2022,0.0
807432,MOUNT VERNON BANK,03/31/2022,0.0
807656,CITIZENS BANK OF ADA,03/31/2022,0.0
807955,"AMERICAN BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
808260,FARMERS & MERCHANTS BANK OF CENTRAL CALIFORNIA,03/31/2022,0.0
808345,STATE CENTRAL BANK,03/31/2022,0.0
808354,STATE BANK OF WHEATON,03/31/2022,0.0
808653,TRUCOMMUNITY BANK,03/31/2022,0.0
809070,MUTUAL SAVINGS AND LOAN ASSOCIATION,03/31/2022,0.0
809276,"UNITED MIDWEST SAVINGS BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
809379,INVESTORS COMMUNITY BANK,03/31/2022,0.0
809650,"TEXANA BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
809771,YAKIMA FEDERAL SAVINGS AND LOAN ASSOCIATION,03/31/2022,0.0
809856,BANK OF BURLINGTON,03/31/2022,0.0
810544,CRAWFORD COUNTY TRUST AND SAVINGS BANK,03/31/2022,0.0
811046,BANKERS TRUST COMPANY,03/31/2022,0.0
811279,STANDARD BANK,03/31/2022,0.0
811457,"FIRST NATIONAL BANK OF LIPAN, THE",03/31/2022,0.0
811541,AUBURN BANKING COMPANY,03/31/2022,0.0
811550,AMERICAN EXCHANGE BANK,03/31/2022,0.0
811747,SECURITY SAVINGS BANK,03/31/2022,0.0
812164,"STATE STREET BANK AND TRUST COMPANY OF CALIFORNIA, NATIONAL ASSOCIATION",03/31/2022,7941.0
812379,FIRST COMMUNITY BANK OF CULLMAN,03/31/2022,0.0
812436,ITASCA BANK & TRUST CO.,03/31/2022,0.0
812557,BANK FORWARD,03/31/2022,0.0
812614,"COMMERCIAL BANK OF GRAYSON, THE",03/31/2022,0.0
813059,HARWOOD STATE BANK,03/31/2022,0.0
813572,CECIL BANK,03/31/2022,0.0
813853,COMMUNITY RESOURCE BANK,03/31/2022,0.0
814074,"FIRST FEDERAL BANK, A FSB",03/31/2022,0.0
814355,SECURITY STATE BANK OF OKLEE,03/31/2022,0.0
814430,CITY NATIONAL BANK OF FLORIDA,03/31/2022,0.0
814458,CHARTER BANK,03/31/2022,0.0
814476,MILLVILLE SAVINGS BANK,03/31/2022,0.0
814551,KEARNEY TRUST COMPANY,03/31/2022,0.0
814711,PEOPLES BANK & TRUST COMPANY OF HAZARD,03/31/2022,0.0
815053,GOPPERT FINANCIAL BANK,03/31/2022,0.0
815147,HONOR BANK,03/31/2022,0.0
815156,"DAKOTA COMMUNITY BANK & TRUST, NATIONAL ASSOCIATION",03/31/2022,0.0
815277,QUAINT OAK BANK,03/31/2022,0.0
815754,BANK OF CHEROKEE COUNTY,03/31/2022,0.0
815772,"CINCINNATUS SAVINGS AND LOAN COMPANY, THE",03/31/2022,0.0
816256,"FIRST NATIONAL BANK OF HOOKER, THE",03/31/2022,0.0
816304,MARBLEHEAD BANK,03/31/2022,0.0
816603,"WASHINGTON TRUST COMPANY, OF WESTERLY, THE",03/31/2022,0.0
816751,KINDRED STATE BANK,03/31/2022,0.0
817477,UNION SAVINGS BANK,03/31/2022,0.0
817824,"PNC BANK, NATIONAL ASSOCIATION",03/31/2022,534892194.0
818401,MAIN STREET BANK,03/31/2022,0.0
818540,"FIRST NATIONAL BANK OF MANNING, THE",03/31/2022,0.0
818559,"FIRST STATE BANK OF RED WING, THE",03/31/2022,0.0
818652,STOCKMENS NATIONAL BANK IN COTULLA,03/31/2022,0.0
819154,FIRST SECURITY STATE BANK,03/31/2022,0.0
819172,"PEOPLES SAVINGS BANK, THE",03/31/2022,0.0
819453,BANK OF ODESSA,03/31/2022,0.0
819556,CONCORDIA BANK & TRUST COMPANY,03/31/2022,0.0
819855,PEOPLES BANK,03/31/2022,0.0
820048,"FIRST NATIONAL BANK AMES, IOWA",03/31/2022,0.0
820301,JEWETT CITY SAVINGS BANK,03/31/2022,0.0
820477,MIDLAND FEDERAL SAVINGS AND LOAN ASSOCIATION,03/31/2022,0.0
820842,BLOOMSDALE BANK,03/31/2022,0.0
820879,"FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF VAN WERT, OH",03/31/2022,0.0
821036,PEOPLES BANK OF KANKAKEE COUNTY,03/31/2022,0.0
821157,"GOOSE RIVER BANK, THE",03/31/2022,0.0
821559,"MINNESOTA FIRST CREDIT AND SAVINGS, INCORPORATED",03/31/2022,0.0
821643,ASHTON STATE BANK,03/31/2022,0.0
821906,SALISBURY BANK AND TRUST COMPANY,03/31/2022,0.0
822042,SOUTHERN MICHIGAN BANK & TRUST,03/31/2022,0.0
822051,CITIZENS STATE BANK OF ROSEAU,03/31/2022,0.0
822275,"WINTER HILL BANK, FSB",03/31/2022,0.0
822556,TEXAS EXCHANGE BANK,03/31/2022,0.0
822631,MIDLAND COMMUNITY BANK,03/31/2022,0.0
823076,GUARDIAN SAVINGS BANK,03/31/2022,0.0
823133,PEOPLES NATIONAL BANK OF KEWANEE,03/31/2022,0.0
823142,DU QUOIN STATE BANK,03/31/2022,0.0
823450,FIRST NATIONAL BANK,03/31/2022,0.0
823478,NORTHEAST COMMUNITY BANK,03/31/2022,0.0
823553,"BANK OF DENTON, THE",03/31/2022,0.0
823638,FIRST BANK OF COASTAL GEORGIA,03/31/2022,0.0
823656,FIRST STATE BANK SOUTHWEST,03/31/2022,0.0
824242,BENTON COUNTY STATE BANK,03/31/2022,0.0
824653,TEXAS HERITAGE NATIONAL BANK,03/31/2022,0.0
824671,PHOENIXVILLE FEDERAL BANK AND TRUST,03/31/2022,0.0
824738,FIRST NATIONAL BANK OF LACON,03/31/2022,0.0
825146,MORTON COMMUNITY BANK,03/31/2022,0.0
825454,FIRST MISSOURI STATE BANK,03/31/2022,0.0
825548,COMMUNITY STATE BANK OF MISSOURI,03/31/2022,0.0
825753,CITIZENS INDEPENDENT BANK,03/31/2022,0.0
825847,FARMERS TRUST & SAVINGS BANK,03/31/2022,0.0
825940,BANK OF BUFFALO,03/31/2022,0.0
826451,"AMERICAN EXCHANGE BANK, LINDSAY, OKLAHOMA",03/31/2022,0.0
826648,MEDIAPOLIS SAVINGS BANK,03/31/2022,0.0
826956,CHOICE FINANCIAL GROUP,03/31/2022,0.0
827355,"FIRST NATIONAL BANK OF NEVADA, THE",03/31/2022,0.0
827458,DAKOTA WESTERN BANK,03/31/2022,0.0
