Date,Open,High,Low,Close,Adj Close,Volume
2020-01-17,137.580002,138.139999,137.360001,138.020004,126.054329,9693100
2020-01-21,138.809998,139.649994,138.770004,139.470001,127.378654,6794900
2020-01-22,139.720001,140.139999,139.589996,139.960007,127.826141,6317000
2020-01-23,140.850006,141.380005,140.779999,140.940002,128.721191,9747400
2020-01-24,141.419998,142.550003,141.300003,142.080002,129.762390,8585000
2020-01-27,143.949997,144.289993,143.500000,144.289993,131.780807,10935200
2020-01-28,143.929993,144.089996,142.820007,143.160004,130.748734,10612900
2020-01-29,143.440002,144.699997,143.429993,144.559998,132.027390,9566800
2020-01-30,144.899994,145.669998,144.289993,144.580002,132.045593,14711800
2020-01-31,145.169998,145.990005,145.089996,145.899994,133.251160,14538100
2020-02-03,144.949997,145.759995,144.119995,145.539993,133.143280,15309000
2020-02-04,143.990005,144.139999,143.059998,143.580002,131.350189,11388300
2020-02-05,142.300003,142.699997,141.899994,142.009995,129.913940,10782600
2020-02-06,142.179993,142.880005,142.000000,142.649994,130.499420,6683100
2020-02-07,144.220001,144.740005,143.869995,144.429993,132.127747,11374800
2020-02-10,145.100006,145.250000,144.679993,144.830002,132.493698,6699300
2020-02-11,144.589996,144.720001,143.940002,144.100006,131.825943,7784100
2020-02-12,143.369995,143.550003,142.990005,143.369995,131.158035,5595500
2020-02-13,143.440002,144.199997,143.270004,143.919998,131.661194,7883400
2020-02-14,144.759995,145.080002,144.449997,144.550003,132.237579,7137400
2020-02-18,145.339996,146.050003,144.919998,145.539993,133.143280,6909200
2020-02-19,145.119995,145.619995,144.979996,145.529999,133.134048,5707700
2020-02-20,146.080002,146.940002,146.000000,146.669998,134.176971,9332900
2020-02-21,147.800003,148.880005,147.649994,148.039993,135.430283,13860300
2020-02-24,150.830002,150.960007,150.000000,150.250000,137.452057,15929300
2020-02-25,150.210007,151.759995,150.139999,151.050003,138.183899,20802900
2020-02-26,149.949997,151.720001,149.580002,150.250000,137.452057,22589500
2020-02-27,152.699997,153.080002,150.830002,151.880005,138.943161,30687900
2020-02-28,154.449997,155.979996,154.160004,155.309998,142.081055,44935200
2020-03-02,155.300003,156.500000,153.759995,153.940002,141.035675,28152400
2020-03-03,153.809998,159.699997,152.360001,156.330002,143.225357,38608000
2020-03-04,156.410004,157.350006,154.190002,154.669998,141.704514,23463700
2020-03-05,157.130005,158.820007,156.809998,158.520004,145.231766,17786200
2020-03-06,167.300003,169.330002,164.110001,166.770004,152.790176,76288300
2020-03-09,179.100006,179.699997,170.339996,171.289993,156.931290,41552800
2020-03-10,169.639999,172.929993,162.029999,162.509995,148.887268,37728300
2020-03-11,165.429993,167.029999,155.630005,156.529999,143.408600,29519300
2020-03-12,163.509995,166.360001,155.660004,157.500000,144.297287,24361800
2020-03-13,155.000000,158.199997,152.190002,153.940002,141.035675,19812900
2020-03-16,160.380005,166.149994,157.809998,163.910004,150.169983,30496700
2020-03-17,163.500000,165.630005,152.710007,152.979996,140.156174,18570900
2020-03-18,152.839996,154.139999,139.009995,144.350006,132.249619,47061000
2020-03-19,146.949997,153.449997,145.250000,148.279999,135.850143,21175300
2020-03-20,153.300003,159.429993,152.110001,159.429993,146.065491,20863100
2020-03-23,157.500000,166.690002,156.570007,166.000000,152.084778,19971800
2020-03-24,161.250000,165.449997,160.410004,162.910004,149.253784,11948600
2020-03-25,163.589996,166.679993,161.619995,162.539993,148.914749,10750600
2020-03-26,164.000000,165.679993,162.270004,163.339996,149.647736,10576200
2020-03-27,165.520004,168.250000,164.589996,167.699997,153.642212,12550000
2020-03-30,168.300003,170.110001,165.940002,166.320007,152.377869,13473200
2020-03-31,165.699997,166.919998,164.559998,164.970001,151.141083,11464800
2020-04-01,168.479996,168.960007,166.399994,167.039993,153.258713,11334700
2020-04-02,168.830002,169.220001,167.259995,168.100006,154.231232,5771200
2020-04-03,168.550003,170.330002,168.139999,168.500000,154.598251,6570800
2020-04-06,167.000000,168.270004,166.529999,168.059998,154.194534,9434800
2020-04-07,164.960007,166.419998,163.710007,166.300003,152.579758,13811400
2020-04-08,165.110001,166.190002,164.130005,165.089996,151.469513,10147100
